"Cash","SP_current","SP_covid"
0.836115157350837,0.836115157350837,0.842815813661693
0.308146723540403,0.307985746394888,0.285299642745093
0.00418887930202601,0.00394106160481336,0.00312324969342059
0.000532337713882223,0.000532337713882223,0.000521992690351432
0.00417226042459143,0.00346196506978998,0.00032704225316684
0.00420406555245962,0.00333636972342547,0.0031046661703296
0.00454650962800856,0.00332491060466381,0.00311471635011925
0.00204361741144624,0.00271010840013571,0.00275092801523292
0,0,0
0.599318925257278,0.622510710168742,0.630131337235555
0.000884861691401905,0.000679662628004443,0.000841482732755303
0.210650313905738,0.17267511671711,0.151622485697823
0.292608142875769,0.292608142875769,0.297978951389744
0.116452755987108,0.105627030351747,0.111514527073493
0.00796753077208977,0.00555903921130766,0.00457940009851945
0.000545258082169549,0.000512274138015751,6.53527725528407e-05
0,0,0
0.12526379608235,0.108796580735195,0.102938475873901
0.014480833792549,0.014603004281314,0.0159020301263317
0.0167117069058468,0.0162033014775501,0.0119274416948762
0.0106785963060623,0.0106277879720206,0.0100531921339601
0.111691734212095,0.0526007192909955,0.0212284518101961
0.810143330609956,0.810143330609956,0.810141450647582
0.000485250203048552,3.1387902388825e-07,3.1387902388825e-07
0,0,0
0.00171589312714415,0.000136810387958729,0.000279059711497968
0.00078769949871118,0.000373040678982335,0
0.118633852988089,0.102965158888779,0.102639348123826
0.26479968450261,0.26479968450261,0.264308236971785
0.696036677180833,0.700243821548279,0.700967900967305
0.383645864837593,0.35776688844822,0.322074363315894
0.0220196756119807,0.0220196756119807,0.0159893423839544
0.19798267773701,0.19798267773701,0.194367324533702
0.0355352645814315,0.0335364564530914,0.021168839675259
0.00473840405048951,0.00418741925046269,0.0052270767387668
0.000882206530958407,0.000882206530958407,0.000434013072017968
0,0,0
0.000856748539932385,0.00138911227724504,0.00163916352986094
0.202221283640809,0.147656077399068,0.117408457545395
0.000655224430756947,0.000840156674025584,0.000873385152191451
0.00684348533392908,0.00413472775006456,0.00300401203009918
0,0,0
0.0134145190332985,0.0134145190332985,0.00658262353904659
0.0266900335226416,0.0145910859854732,0.0149333809199137
0.69429703237548,0.723019550700564,0.732756589386061
0.00410060939138616,0.00493142834142409,0.00540983989793154
0.00227963096964693,0.00150380160448945,0.000449301867015461
0.245296060359635,0.246919167415027,0.242975487465098
0.000305384520810081,0.000231952110082439,0.000347996963084721
0.0124901403199481,0.00798013307123371,0
1.34250640112534e-05,1.1562210381009e-05,6.04294649304136e-05
0.15338142538515,0.15338142538515,0.119319050566902
0.0276157919235385,0.0201655163748015,0.0192160724355323
0.00186936294529984,0.0019930305789836,0.00206356391723142
0.00713746135441136,0.00713746135441136,0.0218969355643492
0.256511755245986,0.256511755245986,0.246942975469164
0.163205563764742,0.163205563764742,0.160718696861508
0.137283613362582,0.137283613362582,0.131154481440819
0.252156582919629,0.252156582919629,0.249362763222651
0.0054187703974704,0.0056342020334356,0.00660961356964921
0.0773927576499923,0.0756802852172452,0.0748275968600968
0.0477284971838014,0.0477284971838014,0.0477284971838014
0.119999254098788,0.112043457424082,0.0993131952045816
0.00250872082531481,0.00242329669814087,0.0026384936617028
0.297007867972468,0.274803761465878,0.276895430011607
0.00439721761618481,0.00421296803226862,0.00360232738140212
0.0368643755091728,0.0252195613308925,0.0133606984936138
0.102112493821039,0.0580576290304177,0.0603310759805692
0.00148071305436899,0.0018876007118342,0.00185521107214414
0.000516608329766332,0.000516608329766332,0.00040330869134877
0.000913570157512229,0.000129546666258183,1.68859727161456e-06
0,0,0
0.00407834707136106,0.00233836568370875,0.00121205485393785
0.00807480961285578,0.0116866623693478,0.0104476630341657
0.000283041117396589,0.000166577848309629,4.3666989681522e-06
0.000387415034885433,5.17003356891512e-05,0
0.00465628845285922,0.00494705819441978,0.00607254774896407
0.000288127877546247,0.000252734717234256,6.27505988911125e-06
0.293568945308425,0.271971946171446,0.27335794687652
0.0134838436621246,0.0133693278844676,0.00522706954347256
0.0450733397995212,0.0450733397995212,0.0443853661227025
0.0151456173178027,0.0151456173178027,0.00678747849531627
0.00115161206932831,0.00115161206932831,0.00101708359000591
0.0881178955310033,0.0881178955310033,0.0840959421964753
0.000153249817505073,0.000151590173544723,0.000145573774389663
0.283917491719034,0.234877895200412,0.213094810391651
0.0540175354799228,0.0540175354799228,0.0535189398815476
0.00755178561494828,0.00651978833457959,0.00479135233099218
0.226898426198788,0.11339625536273,0.165247279188104
0.00853409851452461,0.00819535603973577,0.00741712079929777
0.00105977299951969,0.00144866149274305,0.00137796752236216
0.00500393551241385,0.00470053767960374,0.00456342341084141
0.0081102745742038,0.0081102745742038,0.00524089837633783
0.000583952511727958,0.000290760534276537,0
0.792411232649309,0.788868231998786,0.785876411211353
0,0,0
0.00832356563161628,0.00787182170570541,0.00484323877173007
0.00675870663005408,0.00675870663005408,0.00227936563329697
0.0308115100598913,0.0271311073161607,0.0186717365476436
0.142588793436326,0.142588793436326,0.140005922756132
0.000690412415952121,0.000682894691669979,0
0.0216475060794319,0.0216475060794319,0.0170419740381981
0.0249447989920621,0.0249447989920621,0.0106342452018246
0.00144345591828761,0.000541825558272107,0
0.653639468695854,0.653639468695854,0.63911806079505
0.0471249726581567,0.039514934977479,0.023541538342922
0.000215863255164186,0.000208189773328513,0.000563610090258659
0.66289157187175,0.659566979775421,0.656547930134363
3.89381644727733e-06,2.10619029043886e-06,2.10619029043886e-06
0.0693200863174292,0.0639393734296634,0.0433131668339247
0.496822391569417,0.481094177015488,0.482581651880872
0.362463128324944,0.340659599183645,0.333125627515172
0.0425254685568053,0.0138024594644754,0.00959177385131692
0.00116094359585683,0.00142356318594677,0.00149458517143475
0.00190117495503624,0.00250049377068464,0.00257455401899796
0.0714797222254822,0.0464288988627205,0.0278209914169794
0.0107875971358315,0.0107875971358315,0.00013680691267376
0.0438392118820051,0.0437549908061377,0.0209378077628043
0.0155085158674874,0.00497866545398451,0.00682566189029661
0.0253765935843076,0.0246346628969185,0.0271616157527079
0.011605538597895,0.00932249945941427,0.00883710928383257
0.272028201318927,0.272028201318927,0.225807484094693
0.00224975083975873,0.00167640629059646,0.0014902886320719
0.00257227942947954,0.00351207609950883,0.00317709755781055
0.00653820424170527,0.00484821825826355,0.0053028539100067
0.0255181794133699,0.0245029234218777,0.0256215010714397
0.000732170012328998,0.000569643892328749,0.000439102617218323
0.505503600129904,0.509133870749641,0.511975463339704
0.155596231815523,0.138270342137292,0.118700331083512
0.0723658186806546,0.0651154882690473,0.0488410846718496
0.277360767860534,0.277360767860534,0.269942383725509
0.259004055241281,0.235553934502407,0.246142295385693
0.0230578283428205,0.0132102160054052,0.0135758117113809
0.524914871904046,0.527061235962063,0.532126779371111
0.0526624983456249,0.0484445091590202,0.0202969918637944
0.68079823713456,0.664490610295895,0.667043273412214
0.1561930755834,0.1561930755834,0.142986404455522
0.0598922530928212,0.0598922530928212,0.0534604911929059
0.00155684023036484,0.00140913131902951,0.00158145008781346
0,0,0
0.0017201687119993,0.00225197263285902,0.0022859884393606
0.286070447046879,0.281017301843769,0.287785840621665
0,0,0
0.00728605346400294,0.00728605346400294,0.00563211523164748
0.32737254031108,0.32737254031108,0.326339076236173
0.29006037781123,0.238594159738997,0.241989569126264
8.60829398081692e-05,1.5189135240213e-05,1.19500158322772e-07
0.0684197577626247,0.0684197577626247,0.048934370814448
0.00180841888917904,0.00151201312657547,0.00017113675982679
0.210575450681002,0.210575450681002,0.20929207045175
0.0195986713783803,0.0195986713783803,0.0182609377808603
0.00155192008575403,0.00138503950828632,0.000748134055146786
0.00252845265748706,0.00173173451973935,1.104862222122e-05
0.0177390556914613,0.0177390556914613,0.0177390556914613
0.447731293080172,0.418717900622813,0.418542592414392
0.441161735600062,0.441161735600062,0.437810369738933
0.000326648476910665,0.000277675590746256,1.97877217186736e-06
7.95525414894498e-05,2.39960286743752e-05,0
0.00575591023344347,0.00578635075044515,0.00536298727938782
0.0979284739713123,0.0979284739713123,0.0664431591588228
0.131060574681295,0.125133519247072,0.122870736223632
0.00769040521042135,0.00598053690869489,0.000417740721338974
0.0688884337186914,0.0688884337186914,0.0641170120685459
0.00789320905480483,0.00789320905480483,0.000571684197627695
0.182600753222368,0.184630160033687,0.17985159295174
0.0897334969968276,0.125427578095871,0.150478228494684
0.622190249372592,0.622190249372592,0.614011556237276
0.29020638662402,0.258324804611962,0.261967984571589
